,type,reference,price,district,street,area,plant,lift,parking,description
10,Flat,/en/inmueble/99345769/,"240,000€","['\n\n\n\n\n\n\nFlat in calle Sugranyes junto. Ctra. de Sants', ' Sants - Badal', ' Barcelona\n\n\n240', '000€\n\n\n252', '000 €\n\n5%\n\n\n\n3 bed.\n76 m²\n1st floor exterior with lift\n\n\nFloor', ' flat total surface area 76 m²', ' double bedrooms: 3', ' 1 bathrooms', ' lift', ' floor no. : 1', ' energy emission rate: G', ' 255', ' energy consumption rate: F']",calle Sugranyes junto. Ctra. de Sants,76 m²,1st,with lift,,"Floor, flat total surface area 76 m², double bedrooms: 3, 1 bathrooms, lift, floor no. : 1, energy emission rate: G, 255, energy consumption rate: F, 54."
11,Flat,/en/inmueble/100332826/,"181,000€","[""\n\n\n\n\n\n\nFlat in calle d'Olesa"", ' La Sagrera', ' Barcelona\n\n\n181', '000€\n\n\n189', '500 €\n\n4%\n\n\n\n3 bed.\n57 m²\n6th floor exterior with lift\n\n\nFloor 6th', ' flat total surface area 57 m²', ' usable floor area 48 m²', ' single bedrooms: 1', ' double bedrooms: 2', ' 1 bathrooms', ' age over 50 years', ' kitchen', ' state of repair: in good condition', ' garden (community)', ' facing south', ' lands: stoneware', ' exterior', ' energy emission rate: F', ' 250']",calle d'Olesa,57 m²,6th,with lift,,"Floor 6th, flat total surface area 57 m², usable floor area 48 m², single bedrooms: 1, double bedrooms: 2, 1 bathrooms, age over 50 years, kitchen, state of repair: in good condition, garden (community), facing south, lands: stoneware, exterior, energy emission rate: F, 250, energy consumption rate:"
12,Flat,/en/inmueble/101622754/,"185,000€","['\n\n\n\n\n\n\nFlat in La Bordeta', ' Barcelona\n\n\n185', '000€\nParking included\n\n\n3 bed.\n60 m²\n exterior with lift\n\n\nAPIALIA PRODUCT:\nWe present this house', ' so that you can reform it to your liking', ' the house has 3 bedrooms', ' a living room', ' a bathroom with a shower and a kitchen. We all know how difficult it is to park in Barcelona', ' this apartment has the solution']",La Bordeta,60 m²,,,Parking included,"APIALIA PRODUCT:
We present this house, so that you can reform it to your liking, the house has 3 bedrooms, a living room, a bathroom with a shower and a kitchen. We all know how difficult it is to park in Barcelona, this apartment has the solution, it also includes parking for the same price. Do no"
13,Duplex,/en/inmueble/101618616/,"375,000€","['\n\n\n\n\n\n\nDuplex in calle de la Reina Amàlia', ' El Raval', ' Barcelona\n\n\n375', '000€\n\n\n2 bed.\n65 m²\n5th floor exterior without lift\n\n\nDuplex penthouse with incredible views for sale in Ciutat Vella\nIn the very central and multicultural neighborhood of Raval', ' a few minutes walk from emblematic places such as Las Ramblas', ' Port Vell', ' the Film Library of Catalonia', ' the Macba']",calle de la Re,65 m²,5th,without lift,,"Duplex penthouse with incredible views for sale in Ciutat Vella
In the very central and multicultural neighborhood of Raval, a few minutes walk from emblematic places such as Las Ramblas, Port Vell, the Film Library of Catalonia, the Macba, the CCCB and the magnificent markets of La Boqueria and San"
14,Flat,/en/inmueble/101621965/,"300,000€","['\n\n\n\n\n\n\nFlat in calle de Sants', ' Sants - Badal', ' Barcelona\n\n\n300', '000€\nParking included\n\n\n2 bed.\n77 m²\n3rd floor exterior with lift\n\n\nApartment with terraces and parking for sale in Sants\nIn the sought after neighborhood of Sants', ' in the middle of Sants street', ' we find this wonderful apartment with 2 terraces and parking in the same building. The building was built a few years ago']",calle de Sants,77 m²,3rd,with lift,Parking included,"Apartment with terraces and parking for sale in Sants
In the sought after neighborhood of Sants, in the middle of Sants street, we find this wonderful apartment with 2 terraces and parking in the same building. The building was built a few years ago, in 1994. 73m2.
This housing so unusual in Barcelo"
15,Flat,/en/inmueble/101617142/,"489,000€","['\n\n\n\n\n\n\nFlat in calle de la Indústria', ' 7', "" El Camp d'En Grassot i Gràcia Nova"", ' Barcelona\n\n\n489', '000€\n\n\n3 bed.\n113 m²\n2nd floor exterior with lift\n\n\n*At CASAVO we are owners', ' we do not charge commissions. *\nContact us:\nSpectacular home for sale', ' very bright. Ready to move into!\nCHARACTERISTICS:\nStately building']",calle de la Indústria,113 m²,2nd,with lift,,"*At CASAVO we are owners, we do not charge commissions. *
Contact us:
Spectacular home for sale, very bright. Ready to move into!
CHARACTERISTICS:
Stately building, very representative of the Camp d'en Grassot i Gràcia Nova neighborhood. The house is located on the second floor of the building and"
16,Flat,/en/inmueble/100939846/,"475,000€","['\n\n\n\n\n\n\nFlat in calle de Berlín', ' Sants', ' Barcelona\n\n\n475', '000€\n\n\n495', '000 €\n\n4%\n\n\n\n3 bed.\n92 m²\n4th floor exterior with lift\n\n\nThis unfurnished luxury flat is at Carrer de Berlín', ' 08014', ' Barcelona', ' Barcelona', ' is in the district of Les Corts', ' on floor 4. It is a flat', ' built in 1928', "" that has 92 m2 of which 87 m2 are useful and has 3 rooms and 2 bathrooms.\nWatch the property's video at\nBesides"", ' it includes brand new']",calle de Berlín,92 m²,4th,with lift,,"This unfurnished luxury flat is at Carrer de Berlín, 08014, Barcelona, Barcelona, is in the district of Les Corts, on floor 4. It is a flat, built in 1928, that has 92 m2 of which 87 m2 are useful and has 3 rooms and 2 bathrooms.
Watch the property's video at
Besides, it includes brand new, parquet"
17,Flat,/en/inmueble/99537129/,"445,000€","['\n\n\n\n\n\n\nFlat in ronda de Sant Antoni', ' Sant Antoni', ' Barcelona\n\n\n445', '000€\n\n\n3 bed.\n120 m²\n1st floor exterior with lift\n\n\nApartment in Ronda Sant Antoni to reform for sale in a royal building from 1900 with elevator.\nIt is a first floor with a double south-east orientation on the façade', ' where the living-dining room is currently located']",ronda de Sant Antoni,120 m²,1st,with lift,,"Apartment in Ronda Sant Antoni to reform for sale in a royal building from 1900 with elevator.
It is a first floor with a double south-east orientation on the façade, where the living-dining room is currently located, and north-west in the bedrooms and interior patio.
It consists of 120m2 built an"
18,Flat,/en/inmueble/97905287/,"650,000€","['\n\n\n\n\n\n\nFlat in calle de Loreto', ' Les Corts', ' Barcelona\n\n\n650', '000€\n\n\n5 bed.\n150 m²\n2nd floor exterior with lift\n\n\nSpacious home for sale to modernize on Loreto street', ' close to Diagonal avenue', ' Sarrià avenue and Francesc Macià square', ' in a noble royal estate with an independent service entrance and concierge service.\nIt is distributed in a generous hall', ' living room and dining room', ' large kitchen with office']",calle de Loreto,150 m²,2nd,with lift,,"Spacious home for sale to modernize on Loreto street, close to Diagonal avenue, Sarrià avenue and Francesc Macià square, in a noble royal estate with an independent service entrance and concierge service.
It is distributed in a generous hall, living room and dining room, large kitchen with office,"
19,Flat,/en/inmueble/101622110/,"750,000€","[""\n\n\n\n\n\n\nFlat in avenida d'Icària"", ' La Vila Olímpica del Poblenou', ' Barcelona\n\n\n750', '000€\nParking included\n\n\n4 bed.\n165 m²\n2nd floor exterior with lift\n\n\nMagnificent totally exterior apartment located on Av Icaria', ' one street from the Mapfre towers']",avenida d'Icària,165 m²,2nd,with lift,Parking included,"Magnificent totally exterior apartment located on Av Icaria, one street from the Mapfre towers, Hotel Arts and Puerto Olimpico. It has a community garden and a parking space included in the price.
As we enter the apartment we find the hall that leads to a large living room with access to the terrac"
20,Flat,/en/inmueble/101240515/,"430,000€","['\n\n\n\n\n\n\nFlat in Sants - Badal', ' Barcelona\n\n\n430', '000€\n\n\n3 bed.\n102 m²\n exterior without lift\n\n\nBrand new ground floor apartment with patio\nEngel & Völkers International presents this ground floor apartment', ' perfect for a family', ' renovated brand new', ' respecting elements such as ""the Catalan volta""', ' with a modern design', ' micro-cement floors', ' equipped kitchen open to the living room']",Sants - Badal,102 m²,,,,"Brand new ground floor apartment with patio
Engel & Völkers International presents this ground floor apartment, perfect for a family, renovated brand new, respecting elements such as ""the Catalan volta"", with a modern design, micro-cement floors, equipped kitchen open to the living room, two bathroo"
21,Flat,/en/inmueble/101609696/,"315,000€","['\n\n\n\n\n\n\nFlat in calle de València', ' La Sagrada Família', ' Barcelona\n\n\n315', '000€\n\n\n4 bed.\n80 m²\n1st floor exterior with lift\n\n\nFlat in Sagrada Familia/Valencia. The house has an area of 80 sqm built and 71 sqm useful according to cadastre', ' currently distributed in 4 bedrooms', ' kitchen with access to laundry room', ' bathroom and living room with access to the terrace. South facing', ' quiet and bright']",calle de València,80 m²,1st,with lift,,"Flat in Sagrada Familia/Valencia. The house has an area of 80 sqm built and 71 sqm useful according to cadastre, currently distributed in 4 bedrooms, kitchen with access to laundry room, bathroom and living room with access to the terrace. South facing, quiet and bright, facing a large inner courtya"
22,Terraced,/en/inmueble/101178282/,"895,000€","['\n\n\n\n\n\n\nTerraced house in Viaducte de Vallcarca', ' Vallcarca i els Penitents', ' Barcelona\n\n\n895', '000€\nParking included\n\n\n4 bed.\n163 m²\n\n\nSPECTACULAR TRIPLEX IN VALLCARCA WITH A LARGE TERRACE AND PARKING\n\n\nMagnificent triplex of 163 sqm plus 30 sqm of terrace in a young farm. It has a parking space in the\nsame building', ' with access to it by elevator.\nOn the access floor to the house we find a spacious fully equipped outdoor kitchen']",Viaducte de Vallcarca,163 m²,,,Parking included,"SPECTACULAR TRIPLEX IN VALLCARCA WITH A LARGE TERRACE AND PARKING


Magnificent triplex of 163 sqm plus 30 sqm of terrace in a young farm. It has a parking space in the
same building, with access to it by elevator.
On the access floor to the house we find a spacious fully equipped outdoor kitchen, a toilet and a beautiful 45sqm living-dining room with large windo"
23,Flat,/en/inmueble/101623302/,"435,000€","['\n\n\n\n\n\n\nFlat in Gran Via de les Corts Catalanes', ' Sant Antoni', ' Barcelona\n\n\n435', '000€\n\n\n3 bed.\n103 m²\n2nd floor exterior with lift\n\n\nSpacious house in Sant Antoni', ' near Pl. Spain and shopping center of Las Arenas.\nLarge dining room', ' very bright. Large kitchen', ' with access to gallery. 3 rooms']",Gran Via de les Corts Catalanes,103 m²,2nd,with lift,,"Spacious house in Sant Antoni, near Pl. Spain and shopping center of Las Arenas.
Large dining room, very bright. Large kitchen, with access to gallery. 3 rooms, of which 2 are large doubles with views and exteriors (previously there were 4 rooms). 2 full baths. 2 Elevators. Gas heating. Automatic b"
24,Flat,/en/inmueble/101610316/,"750,000€","[""\n\n\n\n\n\n\nFlat in avenida d'Icària"", ' La Vila Olímpica del Poblenou', ' Barcelona\n\n\n750', '000€\nParking included\n\n\n4 bed.\n165 m²\n2nd floor exterior with lift\n\n\nMagnificent totally exterior apartment located on Av. Icaria', ' one street from the Mapfre towers']",avenida d'Icària,165 m²,2nd,with lift,Parking included,"Magnificent totally exterior apartment located on Av. Icaria, one street from the Mapfre towers, Hotel Arts and Puerto Olímpico. It has a community garden and a parking space included in the price. As we enter the apartment we find the hall that leads to a large living room with access to the terrac"
25,Flat,/en/inmueble/101391928/,"295,000€","['\n\n\n\n\n\n\nFlat in calle de Xifré', "" El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n295', '000€\nParking included\n\n\n3 bed.\n70 m²\n5th floor exterior with lift\n\n\nHigh and bright apartment in Xifré street', ' it is a 5th floor in a 1975 building with elevator.\nIt is distributed in a hall', ' three bedrooms', ' a bathroom']",calle de Xifré,70 m²,5th,with lift,Parking included,"High and bright apartment in Xifré street, it is a 5th floor in a 1975 building with elevator.
It is distributed in a hall, three bedrooms, a bathroom, an independent kitchen with access to a laundry room and an outdoor living-dining room with access to a balcony and views of the street.
The apartm"
26,Flat,/en/inmueble/101448628/,"495,000€","['\n\n\n\n\n\n\nFlat in calle de Mejía Lequerica', ' La Maternitat i Sant Ramon', ' Barcelona\n\n\n495', ""000€\nParking included\n\n\n3 bed.\n75 m²\n with lift\n\n\nI don't know if I'm the only one"", ' but with the arrival of spring I feel renewed.As if I had the opportunity to start a new chapter', ' start with different projects', "" reinvent myself again.That's why I love that flats like this arrive""]",calle de Mejía Lequerica,75 m²,,,Parking included,"I don't know if I'm the only one, but with the arrival of spring I feel renewed.As if I had the opportunity to start a new chapter, start with different projects, reinvent myself again.That's why I love that flats like this arrive, perfect for a change.Just by looking at the photos my imagination al"
27,Flat,/en/inmueble/38278514/,"1,145,000€","['\n\n\n\n\n\n\nFlat in calle de la Portaferrissa', ' El Gòtic', ' Barcelona\n\n\n1', '145', '000€\n\n\n4 bed.\n172 m²\n2nd floor exterior with lift\n\n\n172 sqm apartment plus 70 sqm interior patio', ' with elevator', ' in a building built in 1860', ' located on Portaferrissa street', ' in the heart of the old town of Barcelona', "" 5' from Pça. Catalonia and the Port. It stands out for its large open patio of 70 sqm""]",calle de la Portaferrissa,172 m²,2nd,with lift,,"172 sqm apartment plus 70 sqm interior patio, with elevator, in a building built in 1860, located on Portaferrissa street, in the heart of the old town of Barcelona, 5' from Pça. Catalonia and the Port. It stands out for its large open patio of 70 sqm, its high ceilings (3.2 meters) decorated with c"
28,Flat,/en/inmueble/97220327/,"213,000€","['\n\n\n\n\n\n\nFlat in calle de Casals i Cuberó', ' Verdun', ' Barcelona\n\n\n213', '000€\n\n\n4 bed.\n71 m²\n3rd floor exterior with lift\n\n\nRenovated apartment for sale located in the Verdún neighborhood at semi-pedestrian street', ' next to Ronda de Dalt and Via Julia. It is a completely exterior third floor in a well-kept building WITH an elevator.\nIt has been recently renovated and although it is not a new construction home']",calle de Casals i Cuberó,71 m²,3rd,with lift,,"Renovated apartment for sale located in the Verdún neighborhood at semi-pedestrian street, next to Ronda de Dalt and Via Julia. It is a completely exterior third floor in a well-kept building WITH an elevator.
It has been recently renovated and although it is not a new construction home, it is in pe"
29,Flat,/en/inmueble/100460661/,"945,000€","['\n\n\n\n\n\n\nFlat in calle del Rosari', ' Les Tres Torres', ' Barcelona\n\n\n945', '000€\nParking included\n\n\n5 bed.\n174 m²\n1st floor exterior with lift\n\n\nAPARTMENT ON ROSARI STREET – TRES TORRES', "" WITH TERRACE AND PARKING. TO BE RENOVATED. Excellent residential area with all services in the surrounding area. Just a few minutes' walk from Salesianos Sarrià School"", ' Real Monasterio de Santa Isabel', ' Artós Sports Center', ' Corachán Clinic']",calle del Rosari,174 m²,1st,with lift,Parking included,"APARTMENT ON ROSARI STREET – TRES TORRES, WITH TERRACE AND PARKING. TO BE RENOVATED. Excellent residential area with all services in the surrounding area. Just a few minutes' walk from Salesianos Sarrià School, Real Monasterio de Santa Isabel, Artós Sports Center, Corachán Clinic, CIMA.. . FGC- Les"
30,Flat,/en/inmueble/98099686/,"480,000€","['\n\n\n\n\n\n\nFlat in Ataulfo', ' El Gòtic', ' Barcelona\n\n\n480', '000€\n\n\n3 bed.\n117 m²\n3rd floor exterior without lift\n\n\nInterested WhatsApp to:\nElevator approved by the community and will be installed soon. All exterior with lots of light and tranquility. Beautiful apartment completely renovated a year and a half ago. It is located in the heart of the city. Next to Plaza Sant Miquel', ' Ramblas']",Ataulfo,117 m²,3rd,without lift,,"Interested WhatsApp to:
Elevator approved by the community and will be installed soon. All exterior with lots of light and tranquility. Beautiful apartment completely renovated a year and a half ago. It is located in the heart of the city. Next to Plaza Sant Miquel, Ramblas, Via Laietana and very c"
31,Flat,/en/inmueble/96967469/,"229,000€","['\n\n\n\n\n\n\nFlat in calle de Sant Antoni Abat', ' El Raval', ' Barcelona\n\n\n229', '000€\n\n\n2 bed.\n80 m²\nGround floor exterior without lift\n\n\nA few meters from the Sant Antoni Market and Ronda Sant Antoni.\nLuxury reform.\nGround floor completely renovated', ' recovered stone walls', ' high ceilings with Catalan vault and wooden beams']",calle de Sant Antoni Abat,80 m²,Ground,without lift,,"A few meters from the Sant Antoni Market and Ronda Sant Antoni.
Luxury reform.
Ground floor completely renovated, recovered stone walls, high ceilings with Catalan vault and wooden beams, in the access we find a double entrance with stone wall ideal to leave bike or motorcycle protected.
Upon acc"
32,Flat,/en/inmueble/100183357/,"280,000€","['\n\n\n\n\n\n\nFlat in salva', ' El Poble Sec - Parc de Montjuïc', ' Barcelona\n\n\n280', '000€\n\n\n2 bed.\n60 m²\n2nd floor exterior without lift\n\n\nDo not miss the opportunity to live in the wonderful neighborhood of Poble Sec! In an excellent location']",salva,60 m²,2nd,without lift,,"Do not miss the opportunity to live in the wonderful neighborhood of Poble Sec! In an excellent location, we have found this beautiful 2-bedroom apartment that you will love. Its recent 2005 reform offers a distribution to offer you maximum space and light. This 55m2 apartment has a double room and"
33,Flat,/en/inmueble/101244809/,"495,000€","['\n\n\n\n\n\n\nFlat in calle de Villarroel', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n495', '000€\n\n\n3 bed.\n77 m²\n1st floor interior with lift\n\n\nFlat with excellent location and large terrace of 55 m2 with wooden floor', ' in a north facing block', ' which guarantees sun during the morning.\nIt is a mezzanine with 77 m2 distributed in 3 bedrooms: A suite with bathroom and dressing room']",calle de Villarroel,77 m²,1st,with lift,,"Flat with excellent location and large terrace of 55 m2 with wooden floor, in a north facing block, which guarantees sun during the morning.
It is a mezzanine with 77 m2 distributed in 3 bedrooms: A suite with bathroom and dressing room, 2 single bedrooms and a bathroom.
It has a spacious living-d"
34,Flat,/en/inmueble/100460661/,"945,000€","['\n\n\n\n\n\n\nFlat in calle del Rosari', ' Les Tres Torres', ' Barcelona\n\n\n945', '000€\nParking included\n\n\n5 bed.\n174 m²\n1st floor exterior with lift\n\n\nAPARTMENT ON ROSARI STREET – TRES TORRES', "" WITH TERRACE AND PARKING. TO BE RENOVATED. Excellent residential area with all services in the surrounding area. Just a few minutes' walk from Salesianos Sarrià School"", ' Real Monasterio de Santa Isabel', ' Artós Sports Center', ' Corachán Clinic']",calle del Rosari,174 m²,1st,with lift,Parking included,"APARTMENT ON ROSARI STREET – TRES TORRES, WITH TERRACE AND PARKING. TO BE RENOVATED. Excellent residential area with all services in the surrounding area. Just a few minutes' walk from Salesianos Sarrià School, Real Monasterio de Santa Isabel, Artós Sports Center, Corachán Clinic, CIMA.. . FGC- Les"
35,Flat,/en/inmueble/101226067/,"262,000€","['\n\n\n\n\n\n\nFlat in calle de Provença', "" El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n262', '000€\n\n\n2 bed.\n71 m²\n6th floor exterior with lift\n\n\nYou have been renting for years and you continue with the impression that the money falls into a bottomless pit.Would you like to start investing your money in something that gives you some kind of return']",calle de Provença,71 m²,6th,with lift,,"You have been renting for years and you continue with the impression that the money falls into a bottomless pit.Would you like to start investing your money in something that gives you some kind of return, either to have your own home or to invest in the future.You are one of those people who need s"
36,Flat,/en/inmueble/98301320/,"339,000€","['\n\nFlat in calle del Doctor Aiguader', ' 9', ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n339', '000€\n\n\n1 bed.\n59 m²\n12th floor exterior with lift\n\n\nGreat apartment located in a semi-new building of 2010', ' strategically located between the charming neighborhood of Borne', ' part of the old town of Barcelona', ' and the seaside neighborhood of Barceloneta']",calle del Doctor Aiguader,59 m²,12th,with lift,,"Great apartment located in a semi-new building of 2010, strategically located between the charming neighborhood of Borne, part of the old town of Barcelona, and the seaside neighborhood of Barceloneta, ideal for those who want to live a step away from the beach and the Ciudadela Park. The house has"
37,Flat,/en/inmueble/100372023/,"354,000€","['\n\n\n\n\n\n\nFlat in calle de Galileu', ' Sants', ' Barcelona\n\n\n354', '000€\n\n\n2 bed.\n80 m²\n2nd floor exterior without lift\n\n\nCompletely refurbished flat with quality finishes in Sants.\nThe property has a constructed area of 80 sqm', ' of which 67 sqm are usable accommodation']",calle de Galileu,80 m²,2nd,without lift,,"Completely refurbished flat with quality finishes in Sants.
The property has a constructed area of 80 sqm, of which 67 sqm are usable accommodation, and is distributed in a living area and a sleeping area.
The living area consists of a spacious open plan living-dining room and kitchen facing a w"
38,Penthouse,/en/inmueble/97926061/,"695,000€","['\n\n\n\n\n\n\nPenthouse in calle de Sant Eusebi', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n695', '000€\nGarage optional 40', '000 €\n\n\n4 bed.\n160 m²\n4th floor exterior with lift\n\n\nWho has dreamed of designing and distributing their penthouse in the heart of Galvany? This beautiful flat', ' which more than a flat seems like we are in a single-family house', ' calm and quiet', ' offers you this opportunity. Being of origin and having practically all the walls in brick']",calle de Sant Eusebi,160 m²,4th,with lift,"Garage optional 40,000 €","Who has dreamed of designing and distributing their penthouse in the heart of Galvany? This beautiful flat, which more than a flat seems like we are in a single-family house, calm and quiet, offers you this opportunity. Being of origin and having practically all the walls in brick, we can reorganize"
39,Flat,/en/inmueble/101621777/,"250,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n250', '000€\n\n\n1 bed.\n50 m²\n exterior without lift\n\n\nCOZY LOFT IN DENIA ST', ' GALVANY\nIn the heart of the Galvany district', ' in a quiet', ' pleasant and pleasant street', ' is this loft', ' in a beautiful old and well-preserved building. It consists of a large window for light to enter', ' a single spacious room that allows a pleasant distribution']",Sant Gervasi - Galvany,50 m²,,,,"COZY LOFT IN DENIA ST, GALVANY
In the heart of the Galvany district, in a quiet, pleasant and pleasant street, is this loft, in a beautiful old and well-preserved building. It consists of a large window for light to enter, a single spacious room that allows a pleasant distribution, a full kitchen an"
